user_id,user_name,user_level,user_guanzhu_num,user_fans_num,user_beifangwen_num,user_huida_num,user_answer_list,user_tiwen_num,user_liuyan_num,user_liuyan_list
10137949,晨飞扬,45,18,4916,149686,2624,[],0,5,"[{'liuyan_user_id': '77875315', 'liuyan_time': '2017-07-14 13:47:40'}, {'liuyan_user_id': '83890034', 'liuyan_time': '2017-06-08 17:17:53'}, {'liuyan_user_id': '88767745', 'liuyan_time': '2017-05-12 01:28:55'}, {'liuyan_user_id': '17485637', 'liuyan_time': '2016-06-05 17:15:42'}, {'liuyan_user_id': '10137949', 'liuyan_time': '2016-06-04 12:47:15'}]"
11024799,十文龙,39,615,2029,13622,1938,[],3,1,"[{'liuyan_user_id': '93012555', 'liuyan_time': '2016-02-17 13:36:49'}]"
17060209,大苹果,21,15,21,3548,376,[],0,0,[]
17066275,kiki_hm,39,117,1832,11856,4575,[],2,0,[]
17212115,多多,42,22,3429,38102,2406,[],1,4,"[{'liuyan_user_id': '69440162', 'liuyan_time': '2016-10-14 18:28:13'}, {'liuyan_user_id': '74466223', 'liuyan_time': '2016-05-15 06:13:40'}, {'liuyan_user_id': '5108952', 'liuyan_time': '2015-07-31 22:42:20'}, {'liuyan_user_id': '42092385', 'liuyan_time': '2015-07-29 12:39:31'}]"
17365551,伊娃,17,2999,369,4441,3,[],4,0,[]
17405393,一条咸鱼,17,11,13,108,274,[],0,0,[]
17436372,安染,21,3001,1836,7260,10,[],6,0,[]
17464229,Mushroom,16,3000,367,3606,1,[],5,2,"[{'liuyan_user_id': '94111046', 'liuyan_time': '2017-09-12 21:49:59'}, {'liuyan_user_id': '33261736', 'liuyan_time': '2015-11-07 20:57:10'}]"
17484766,村崎太太的巴黎,33,197,986,40542,683,[],1,5,"[{'liuyan_user_id': '17484766', 'liuyan_time': '2017-03-13 10:24:11'}, {'liuyan_user_id': '17484766', 'liuyan_time': '2017-01-20 15:24:13'}, {'liuyan_user_id': '17484766', 'liuyan_time': '2017-01-02 18:44:48'}, {'liuyan_user_id': '17484766', 'liuyan_time': '2016-11-16 19:34:25'}, {'liuyan_user_id': '17484766', 'liuyan_time': '2016-11-03 18:17:41'}]"
17505041,dola dola,16,3000,1565,4790,1,[],6,0,[]
17561498,雷子,23,2275,132,3930,215,[],156,5,"[{'liuyan_user_id': '68389782', 'liuyan_time': '2021-02-21 18:16:16'}, {'liuyan_user_id': '68389782', 'liuyan_time': '2021-02-21 18:14:59'}, {'liuyan_user_id': '68389782', 'liuyan_time': '2021-02-21 18:13:40'}, {'liuyan_user_id': '17561498', 'liuyan_time': '2017-05-18 09:53:07'}, {'liuyan_user_id': '5287426', 'liuyan_time': '2017-03-02 16:32:23'}]"
17638408,路一直向前,28,119,68,1088,47,[],0,0,[]
17700009,惟旅青年,31,38,572,2600,1824,[],1,2,"[{'liuyan_user_id': '17700009', 'liuyan_time': '2017-07-03 09:17:05'}, {'liuyan_user_id': '50867526', 'liuyan_time': '2017-06-30 16:08:02'}]"
17720951,阿滋楠,15,3000,231,3142,0,[],1,1,"[{'liuyan_user_id': '58082554', 'liuyan_time': '2018-06-21 09:51:32'}]"
17730869,闲荡的路人,25,221,256,26278,659,[],4,3,"[{'liuyan_user_id': '17730869', 'liuyan_time': '2016-05-05 22:12:38'}, {'liuyan_user_id': '67885072', 'liuyan_time': '2016-05-02 11:54:29'}, {'liuyan_user_id': '352084', 'liuyan_time': '2016-05-02 00:24:37'}]"
17742348,Bonnie,17,3000,408,4270,0,[],10,1,"[{'liuyan_user_id': '92959072', 'liuyan_time': '2016-10-09 02:03:18'}]"
18108326,ksoho,21,651,127,12283,34,[],4,0,[]
19093522,forsa,19,172,13,140,141,[],0,0,[]
19097405,桃子,24,560,129,1182,780,[],3,5,"[{'liuyan_user_id': '19097405', 'liuyan_time': '2017-02-06 21:26:12'}, {'liuyan_user_id': '19097405', 'liuyan_time': '2017-02-06 21:25:49'}, {'liuyan_user_id': '41679692', 'liuyan_time': '2016-06-22 13:28:32'}, {'liuyan_user_id': '19097405', 'liuyan_time': '2016-06-21 22:15:19'}, {'liuyan_user_id': '19097405', 'liuyan_time': '2016-06-21 22:15:19'}]"
19121959,忘川,20,101,68,1108,21,[],1,0,[]
19205553,CMY,27,135,463,10845,1575,[],3,0,[]
19900129,小太阳,16,2919,1196,2155,150,[],108,0,[]
19900334,光电虫子,18,3002,1195,1940,128,[],114,1,"[{'liuyan_user_id': '975330', 'liuyan_time': '2015-08-13 23:33:23'}]"
19900812,3师弟,21,3002,1271,2312,134,[],126,0,[]
19901452,孤独的薰衣草,19,2976,1194,2076,109,[],120,0,[]
19907460,weiwe,11,2822,1195,1935,121,[],115,0,[]
19911490,朝暮垂晚兮,19,2798,1187,1892,138,[],97,2,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-09-27 07:48:03'}, {'liuyan_user_id': '70856510', 'liuyan_time': '2016-08-16 08:46:24'}]"
19912000,野马潭,15,2814,1205,2260,124,[],120,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-06-05 05:37:21'}]"
19913252,微笑,17,2830,1170,1868,118,[],111,0,[]
19913352,呼噜熊,18,3002,1173,2061,140,[],120,0,[]
19913452,O尾巴草O,16,3002,1202,1928,118,[],117,0,[]
19915805,何石富,17,3002,1166,1875,121,[],127,0,[]
19916196,怪物233333,17,2820,1207,2019,137,[],117,0,[]
19917141,布洛芬,20,2838,1222,2004,135,[],124,1,"[{'liuyan_user_id': '40023476', 'liuyan_time': '2017-03-11 03:30:33'}]"
19918907,刘大猫,20,2965,1205,2068,153,[],111,0,[]
19918978,一只龟速的蜗牛,16,2793,1204,1983,135,[],117,0,[]
19920229,水果硬糖,19,2805,1261,2149,137,[],147,0,[]
19920420,猫大兄弟,14,2779,1187,2135,164,[],121,0,[]
19920770,一条小鱼干,17,2984,1182,2052,154,[],107,0,[]
19923418,麦芒守望者,17,3001,1195,1957,126,[],96,0,[]
19923498,菠菜大大,20,2972,1211,1962,153,[],122,0,[]
19923867,撒哈拉飞行员,16,2990,1196,2018,140,[],118,0,[]
19923875,索尼,18,2769,1190,2008,117,[],128,0,[]
19924320,懒兔范范,15,2825,1201,1887,124,[],114,0,[]
19925176,深海的鱼,18,2987,1195,2011,113,[],118,0,[]
19925598,sandy00700,18,2969,1196,1832,119,[],97,0,[]
19925709,笋子,17,2986,1189,2084,143,[],134,1,"[{'liuyan_user_id': '70570717', 'liuyan_time': '2018-01-18 19:19:39'}]"
19926619,大草莓,15,3001,1187,1903,132,[],121,0,[]
19926683,阮绵绵,17,3001,1203,1896,119,[],124,0,[]
19927359,左老板,18,3001,1177,1940,145,[],113,0,[]
19927792,百大Jason,19,2809,1187,1909,115,[],119,0,[]
19928482,wsaszyc,17,2856,1202,1964,143,[],124,0,[]
19928649,刘老湿,20,3001,1192,2026,130,[],114,0,[]
19929819,王三十,19,3001,1182,1951,130,[],196,0,[]
19929852,湖蜜,19,3001,1207,1814,140,[],143,0,[]
19931858,夏树,15,2775,1189,1985,107,[],138,0,[]
19932474,蓝色幻想,17,3001,1219,2045,142,[],110,0,[]
19932576,猪或者鱼,19,2771,1179,2046,142,[],128,0,[]
19933093,himiko131,13,2804,1183,1945,112,[],119,0,[]
19933275,白骨琉,20,3001,1181,1929,153,[],132,0,[]
19933334,tyn85926,17,2790,1190,1923,98,[],135,0,[]
19936453,v5,15,2735,1197,2041,134,[],130,0,[]
19936800,可惜我不是水瓶座,19,2740,1173,2163,134,[],131,0,[]
19937060,Old徐,11,2851,1199,1941,134,[],147,0,[]
19940931,温暖,19,2777,1182,1989,129,[],106,0,[]
19941142,陶陶和果果,18,2797,1200,2028,123,[],118,1,"[{'liuyan_user_id': '51743961', 'liuyan_time': '2017-11-10 17:13:41'}]"
19942769,北方网狼,18,2809,1196,1716,119,[],115,0,[]
19943755,你要的温柔╮,18,3001,1201,1975,135,[],135,0,[]
19944386,暗水天狼,19,2876,1204,1831,119,[],119,0,[]
19944985,星光灿烂,15,2889,1200,1934,146,[],120,0,[]
19945755,卡特卡,16,2936,1225,1979,114,[],114,0,[]
19946773,枯木回春,15,2801,1204,1882,119,[],128,0,[]
19948252,三万丈,15,2885,1175,2056,133,[],123,0,[]
19948900,__．缠 綿,18,2665,1171,2035,119,[],110,0,[]
19949373,鸟中王,19,2909,1205,1918,129,[],114,0,[]
19949410,寒江天外,16,2845,1193,1962,120,[],114,0,[]
19949929,dengdaisj,18,2928,1188,2625,122,[],110,0,[]
19949935,天不老,17,2825,1192,2272,119,[],95,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-09-24 17:09:57'}]"
19950391,沙粒尒,15,2860,1195,2054,123,[],134,0,[]
19950435,木木,16,2797,1167,2069,125,[],117,0,[]
19950441,蜜蜜_mimi,16,2899,1168,2006,120,[],114,0,[]
19950790,繁花醉,18,2805,1205,2423,104,[],113,0,[]
19950803,猜猜这个是谁,16,2793,1199,1954,119,[],107,0,[]
19951320,午饭,17,2863,1201,2101,127,[],111,1,"[{'liuyan_user_id': '71692782', 'liuyan_time': '2017-12-04 21:51:17'}]"
19951544,刘杨刘杨刘,16,2933,1218,1972,137,[],113,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-10-17 15:57:46'}]"
19951558,鹿酱,15,2730,1196,2088,124,[],117,0,[]
19951611,晶莹,19,2910,1179,2003,146,[],108,0,[]
19951986,翠烟寒,18,2771,1170,1809,118,[],115,0,[]
19952232,姬冰燕,18,2832,1202,1983,115,[],133,0,[]
19952250,公婆,19,2862,1170,1960,124,[],109,1,"[{'liuyan_user_id': '93202124', 'liuyan_time': '2016-06-09 13:29:31'}]"
19952501,云馨,16,2843,1195,2043,112,[],121,0,[]
19952713,迷糊娃娃,19,2916,1169,2006,101,[],138,0,[]
19952932,随风散落,20,2792,1194,1927,114,[],105,0,[]
19953208,猪的小猪68,19,2879,1199,1977,108,[],122,0,[]
19953296,照相本子h,17,2763,1179,1925,136,[],124,0,[]
19953310,达能,20,2875,1211,1955,113,[],115,0,[]
19953330,白狸,13,2721,1188,2053,108,[],113,1,"[{'liuyan_user_id': '69440162', 'liuyan_time': '2016-11-18 00:15:58'}]"
19953493,皮蓬,17,2724,1199,1938,114,[],116,0,[]
19953651,chunfeng,19,2846,1184,2026,136,[],110,0,[]
19953786,leiacat,15,2829,1187,2057,141,[],148,0,[]
19954041,珍惜所有,18,2879,1182,2035,134,[],105,0,[]
19954084,Lara80,18,2722,1194,2110,145,[],136,0,[]
19954306,香香大头妹,18,2777,1177,1972,122,[],126,2,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-06-08 05:47:43'}, {'liuyan_user_id': '93618197', 'liuyan_time': '2018-06-08 05:47:22'}]"
19954353,李专哟西,11,2718,1198,1919,106,[],129,0,[]
19954395,北汽采育国,18,2905,1169,2043,113,[],137,0,[]
19954444,哥白天不是个...,19,2919,1182,2021,107,[],104,0,[]
19954519,嘟嘟米咕噜,20,2733,1448,2103,127,[],117,1,"[{'liuyan_user_id': '64224339', 'liuyan_time': '2016-08-15 21:43:27'}]"
19954623,风舞烟,18,2860,1502,3205,138,[],114,2,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-04-28 08:53:55'}, {'liuyan_user_id': '93618197', 'liuyan_time': '2018-04-28 08:53:52'}]"
19954823,spengpeng,16,2703,1195,1955,118,[],126,0,[]
19955475,大馅饺子,15,2771,1179,1928,144,[],123,0,[]
19955685,千崖秋色,14,2828,1192,2096,122,[],108,1,"[{'liuyan_user_id': '48070171', 'liuyan_time': '2019-02-15 00:23:48'}]"
19955817,凡事想通就行,19,2812,1183,2040,131,[],129,0,[]
19955819,四月玫瑰,19,2915,1199,3545,117,[],126,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-08-07 09:57:21'}]"
19955841,helensharon,15,2777,1189,2053,113,[],121,1,"[{'liuyan_user_id': '38340617', 'liuyan_time': '2018-06-19 20:36:56'}]"
19956058,茉茉2013好,16,2917,1184,1957,110,[],133,0,[]
19956085,碧波仙子,18,2753,1197,2002,114,[],116,0,[]
19956117,黄香妮,14,2812,1192,1973,137,[],130,0,[]
19956292,念念年年,10,2797,1171,1844,120,[],130,0,[]
19956466,寒小威,18,2740,1204,2063,115,[],117,1,"[{'liuyan_user_id': '59293436', 'liuyan_time': '2016-03-21 15:43:32'}]"
19956483,静享韶华,14,2780,1174,1807,112,[],107,1,"[{'liuyan_user_id': '93376327', 'liuyan_time': '2016-12-26 20:51:39'}]"
19956636,菲蓝都市,13,2917,1175,1858,134,[],102,0,[]
19956691,盈盈仙子,19,2801,1208,1906,126,[],119,0,[]
19956990,tuziyuanyu,15,2888,1212,1905,129,[],115,0,[]
19957056,xusin,10,2749,1162,1943,93,[],129,0,[]
19957495,迷糊娃娃,15,2774,1186,1890,112,[],132,0,[]
19957498,珍惜所有,20,2771,1198,1960,135,[],144,0,[]
19957718,透明泡泡o0,15,2800,1155,1978,114,[],112,0,[]
19957871,ヽ想你的容颜,19,2778,1200,1963,119,[],108,0,[]
19957874,冬叶覆雪,19,2690,1196,1877,141,[],109,0,[]
19957926,Evan小雯,20,2716,1204,1949,126,[],134,0,[]
19958025,坝上飞扬,16,2811,1182,1834,127,[],114,0,[]
19958092,科黑,13,2812,1197,1843,120,[],121,0,[]
19958204,小数点后三,15,2754,1191,1891,131,[],127,0,[]
19958703,empress523,17,2772,1176,1886,118,[],133,1,"[{'liuyan_user_id': '316526', 'liuyan_time': '2018-01-30 12:53:47'}]"
19958784,床上的缠绵　　,15,2803,1177,1928,129,[],104,0,[]
19959515,冰激凌火山,17,2797,1187,1853,117,[],116,0,[]
19959609,我叫德卢衣,18,2714,1174,1798,126,[],125,0,[]
19959732,xiaomihaa,16,2699,1178,1863,136,[],128,0,[]
19959816,蓝色飞鸟,16,2787,1199,1827,120,[],113,0,[]
19959839,小楫夜泊,17,2787,1180,1897,136,[],119,0,[]
19959859,飞花似梦,17,2745,1190,1843,139,[],102,0,[]
19959879,御影水无月,18,2683,1200,1919,110,[],113,0,[]
19959901,梅影蝶舞,19,2719,1177,1853,129,[],121,0,[]
19959904,tellenking,19,2675,1190,1746,132,[],99,0,[]
19960573,倾城之恋,17,2757,1198,1937,124,[],116,2,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-07-04 09:48:25'}, {'liuyan_user_id': '75297877', 'liuyan_time': '2016-05-24 19:56:09'}]"
19960655,冰雨星,16,2743,1195,1952,110,[],119,0,[]
19960784,丛林穿梭,20,2693,1205,1887,120,[],102,0,[]
19960859,飘雪无痕,18,2818,1215,1774,135,[],121,1,"[{'liuyan_user_id': '17177818', 'liuyan_time': '2016-03-02 20:41:23'}]"
19960981,雨中霞,14,2745,1199,1855,108,[],121,0,[]
19960991,咖喱胡桃_,18,2843,1204,1954,126,[],109,0,[]
19961075,紫霞仙子,19,2768,1182,1983,115,[],121,0,[]
19961339,快乐老男孩,17,2842,1197,1950,124,[],116,0,[]
19961452,丛林赤枫,18,2802,1179,1848,124,[],119,0,[]
19961470,霆锋,13,2769,1203,1856,117,[],116,0,[]
19961571,硕饱儿,20,2705,1187,1920,121,[],110,0,[]
19961576,落花忆梦,17,2819,1190,1811,129,[],137,0,[]
19961716,神风,17,2713,1183,1795,127,[],118,0,[]
19961795,冰凉的右手,13,2738,1187,1938,105,[],129,0,[]
19961838,水漾的蔷薇,18,2770,1181,1885,117,[],139,0,[]
19961896,涵塘鹤影,15,2813,1197,1886,134,[],137,0,[]
19962131,小明是冠军,15,2689,1187,1931,108,[],111,0,[]
19962135,咱 罘再爱,19,2645,1189,1948,120,[],128,0,[]
19962351,佳佳_佳佳,18,2746,1202,1901,126,[],122,0,[]
19962405,258大杀器,15,2712,1191,1901,124,[],103,0,[]
19962494,无忧ぁ,16,2753,1166,1820,129,[],106,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2019-01-08 08:43:03'}]"
19962711,勾兑姐,20,2701,1206,1870,123,[],125,1,"[{'liuyan_user_id': '74571606', 'liuyan_time': '2019-03-19 20:28:29'}]"
19962808,腾飞211314,19,2737,1196,1988,126,[],121,0,[]
19962838,柔舞飞扬66,16,2716,1187,1825,108,[],99,0,[]
19962887,太湖珍珠,20,2725,1177,1913,126,[],127,0,[]
19963227,康柏,16,2782,1215,1828,125,[],113,0,[]
19963248,苍狼,13,2654,1168,1921,139,[],123,0,[]
19963288,晓瑷,19,2708,1206,1898,118,[],133,0,[]
19963349,蛋奶星星茶,13,2727,1186,1920,138,[],117,0,[]
19963599,紫露凝香,16,2773,1172,1875,121,[],134,0,[]
19963962,洛洛智久,15,2784,1186,1954,143,[],130,1,"[{'liuyan_user_id': '90583393', 'liuyan_time': '2015-07-25 21:01:33'}]"
19963970,烟敛寒林,17,2721,1209,1892,126,[],130,0,[]
19964506,大漠雪狼,19,2763,1186,1753,136,[],111,0,[]
19964521,妖咖咖运气好,12,2831,1175,1879,124,[],135,1,"[{'liuyan_user_id': '54089496', 'liuyan_time': '2018-05-18 20:53:38'}]"
19964565,贪吃鬼秀秀,15,2640,1191,1806,121,[],107,1,"[{'liuyan_user_id': '40263869', 'liuyan_time': '2016-01-04 17:48:39'}]"
19964694,钟灵毓秀,17,2754,1168,1888,125,[],127,0,[]
19965139,hzhhz,19,2700,1184,2060,119,[],128,1,"[{'liuyan_user_id': '33747568', 'liuyan_time': '2016-03-31 22:54:34'}]"
19965236,一骑征尘,17,2747,1165,1875,123,[],131,0,[]
19965416,汪love喵,19,2802,1188,1840,133,[],118,0,[]
19966173,吉祥天_,15,2777,1182,1976,120,[],125,0,[]
19966239,vicky,17,2741,1207,1943,134,[],119,0,[]
19966364,淹死的鱼oO,17,2847,1206,1788,140,[],134,0,[]
19966409,rainl,18,2683,1190,1810,111,[],126,2,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-11-30 08:53:45'}, {'liuyan_user_id': '51374895', 'liuyan_time': '2015-08-18 00:35:28'}]"
19966472,紫嫣,17,2785,1199,1922,116,[],141,3,"[{'liuyan_user_id': '316526', 'liuyan_time': '2018-01-27 18:21:49'}, {'liuyan_user_id': '316526', 'liuyan_time': '2018-01-22 15:18:48'}, {'liuyan_user_id': '74225982', 'liuyan_time': '2016-06-13 20:03:02'}]"
19966476,冰凝,18,2812,1198,2052,136,[],108,0,[]
19966969,群众点歌,19,2755,1175,1763,118,[],116,0,[]
19967083,幽洛洛,20,2788,1209,1811,119,[],114,0,[]
19967095,风吹佩兰,20,2600,1186,2102,120,[],112,0,[]
19967167,咔叽咔叽,17,2721,1188,1851,118,[],114,0,[]
19967434,蓝色の梦幻,20,2666,1206,1762,120,[],109,0,[]
19967676,诗婕,15,2776,1213,1907,135,[],124,0,[]
19967879,腻腻乐,15,2764,1196,1835,122,[],111,0,[]
19968046,小可疼,15,2774,1193,3161,116,[],111,0,[]
19968345,凌乱如水,19,2796,1209,1919,110,[],123,0,[]
19968405,我想说真话,17,2651,1190,1947,135,[],117,1,"[{'liuyan_user_id': '40023476', 'liuyan_time': '2017-07-04 22:00:36'}]"
19968652,拉风的宝宝,18,2726,1196,2291,116,[],107,0,[]
19968736,恶魔王子,18,2648,1174,1886,133,[],129,0,[]
19969015,oxqo,20,2706,1192,1920,111,[],148,1,"[{'liuyan_user_id': '42536543', 'liuyan_time': '2016-03-28 21:48:15'}]"
19969293,衎然,18,2675,1207,1754,124,[],106,0,[]
19969400,流浪的鱼,19,2709,1205,1911,132,[],142,0,[]
19969406,rainl,16,2760,1191,1709,132,[],116,0,[]
19969698,AK.苏克,17,2654,1210,1900,125,[],119,0,[]
19969805,晴空丫头,17,2735,1193,2120,129,[],105,0,[]
19969856,蓝色水晶泪,16,2776,1201,1903,119,[],116,0,[]
19970029,余先森,18,2671,1209,1921,117,[],131,0,[]
19970456,雅婷,13,2705,1182,2023,130,[],119,0,[]
19970713,梦笔生花,16,2735,1190,1951,126,[],116,1,"[{'liuyan_user_id': '316526', 'liuyan_time': '2018-01-27 12:52:51'}]"
19970723,抹茶麻麻,16,2702,1199,2215,115,[],125,0,[]
19970955,vivi,15,2691,1196,1926,129,[],127,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-06-16 06:28:16'}]"
19971016,沈缨缨,20,2685,1197,1894,132,[],118,2,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-09-12 20:23:07'}, {'liuyan_user_id': '93376327', 'liuyan_time': '2017-01-06 20:14:04'}]"
19971018,蛮む川,17,2747,1253,2245,166,[],145,0,[]
19971417,希儿吃主,15,2710,1182,1905,119,[],135,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-09-11 07:37:38'}]"
19971490,天凉好个秋,15,2673,1204,1922,106,[],112,1,"[{'liuyan_user_id': '69440162', 'liuyan_time': '2016-09-29 04:48:40'}]"
19971707,小铃铛儿,19,2768,1203,2125,110,[],125,0,[]
19971841,thy0s,17,2639,1194,1762,108,[],121,0,[]
19971864,banbu,15,2661,1184,1803,104,[],109,1,"[{'liuyan_user_id': '78972740', 'liuyan_time': '2017-01-25 17:26:52'}]"
19972477,女神5,19,2673,1203,2023,123,[],100,0,[]
19972660,小屁丫,17,2665,1183,1846,123,[],111,0,[]
19972717,千江有水千江月纤指十三玄冷月无声,20,2661,1211,2081,115,[],119,0,[]
19972988,zhangda66288,15,2658,1194,1899,112,[],117,0,[]
19973170,闲云野鹤,18,2647,1180,1966,132,[],102,1,"[{'liuyan_user_id': '93750113', 'liuyan_time': '2016-07-21 10:35:01'}]"
19973518,huang,16,2699,1197,1888,125,[],120,0,[]
19973784,小蘑凡,16,2591,1178,1831,112,[],110,0,[]
19973905,爱屋及乌00,18,2703,1190,1818,111,[],137,1,"[{'liuyan_user_id': '92016041', 'liuyan_time': '2016-01-25 17:37:02'}]"
19973967,黄贯中是冠军,19,2697,1197,1873,126,[],121,0,[]
19974244,帝国,20,2589,1186,1732,145,[],108,0,[]
19974631,冰莹,18,2677,1203,1832,128,[],119,2,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-12-04 07:55:44'}, {'liuyan_user_id': '64224339', 'liuyan_time': '2016-08-15 12:19:24'}]"
19974678,踏雪,17,2730,1198,1803,144,[],116,0,[]
19974690,薄荷棉花糖,18,2733,1169,1939,125,[],112,2,"[{'liuyan_user_id': '42276476', 'liuyan_time': '2017-02-07 19:51:50'}, {'liuyan_user_id': '75421362', 'liuyan_time': '2015-12-21 10:45:00'}]"
19974731,糖糖糖糖糖,12,2726,1205,1925,133,[],118,0,[]
19975194,逍遥七星,13,2753,1190,1764,103,[],104,0,[]
19975359,狼才,17,2705,1179,1908,120,[],94,0,[]
19975388,最耐美食,19,2647,1192,1968,137,[],174,0,[]
19975461,忘了飞,19,2662,1185,1788,115,[],105,2,"[{'liuyan_user_id': '78972740', 'liuyan_time': '2017-01-25 17:25:07'}, {'liuyan_user_id': '82300522', 'liuyan_time': '2016-05-17 10:55:51'}]"
19975664,踏浪,20,2665,1200,1906,104,[],120,0,[]
19975829,紫诺zevo,15,2724,1194,1949,111,[],94,0,[]
19975965,花心kitty,15,2709,1196,1821,131,[],129,0,[]
19976148,乐虫虫,17,2644,1195,1855,130,[],104,0,[]
19976399,斧王,17,2691,1176,1906,118,[],118,1,"[{'liuyan_user_id': '316526', 'liuyan_time': '2018-01-22 15:15:17'}]"
19976714,hua努力,13,2636,1182,1875,106,[],119,2,"[{'liuyan_user_id': '51064536', 'liuyan_time': '2016-12-02 07:58:41'}, {'liuyan_user_id': '51064536', 'liuyan_time': '2016-09-27 07:21:13'}]"
19976825,灰灰莫飞,16,2620,1190,1841,133,[],122,0,[]
19977214,李毅,12,2694,1195,1830,116,[],120,0,[]
19977379,9小荷9,17,2648,1193,2039,120,[],143,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-07-04 09:48:10'}]"
19977534,雅楠,17,2664,1187,1972,134,[],99,0,[]
19977681,芳草碧色,13,2691,1201,1814,134,[],100,0,[]
19977698,bcacba,16,2744,1205,2332,127,[],109,0,[]
19977814,索纳塔,15,2614,1197,1893,122,[],110,0,[]
19977818,白云与天使,17,2696,1189,1936,111,[],128,0,[]
19977918,绿水悠悠,11,2721,1188,1921,123,[],132,1,"[{'liuyan_user_id': '316526', 'liuyan_time': '2018-01-18 20:30:42'}]"
19978048,forest629,14,2694,1188,1782,147,[],108,1,"[{'liuyan_user_id': '40023476', 'liuyan_time': '2017-11-22 21:14:50'}]"
19978071,米米小叶子,15,2611,1206,1785,113,[],116,0,[]
19978474,那敢情好了,19,2726,1199,1850,117,[],119,1,"[{'liuyan_user_id': '54089496', 'liuyan_time': '2018-01-05 19:56:45'}]"
