user_id,user_name,user_level,user_guanzhu_num,user_fans_num,user_beifangwen_num,user_huida_num,user_answer_list,user_tiwen_num,user_liuyan_num,user_liuyan_list
19951544,刘杨刘杨刘,16,2933,1218,1974,137,[],113,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-10-17 15:57:46'}]"
19951986,翠烟寒,18,2771,1170,1814,118,[],115,0,[]
19952059,qdxd,17,2821,1202,1784,130,[],105,0,[]
19952093,woleile,18,2815,1188,1873,126,[],101,1,"[{'liuyan_user_id': '316526', 'liuyan_time': '2018-01-29 12:54:41'}]"
19952232,姬冰燕,18,2832,1202,1985,115,[],133,0,[]
19952250,公婆,19,2862,1170,1965,124,[],109,1,"[{'liuyan_user_id': '93202124', 'liuyan_time': '2016-06-09 13:29:31'}]"
19952458,Nerve110,19,2838,1197,2008,115,[],133,0,[]
19952501,云馨,16,2843,1195,2048,112,[],121,0,[]
19952512,mhy31,18,2765,1215,1940,105,[],132,0,[]
19952713,迷糊娃娃,19,2916,1169,2011,101,[],138,0,[]
19952932,随风散落,20,2792,1194,1929,114,[],105,0,[]
19953208,猪的小猪68,19,2879,1199,1982,108,[],122,0,[]
19953401,低调dee小猪,20,2928,1189,2097,128,[],122,0,[]
19953412,群山孤影,15,2747,1186,2108,104,[],123,0,[]
19953651,chunfeng,19,2846,1184,2028,136,[],110,0,[]
19953856,xieting426,17,2724,1189,1900,125,[],109,0,[]
19953970,烫烫电电,16,2796,1195,2006,135,[],129,0,[]
19953972,iroroo,17,2795,1204,1985,117,[],110,0,[]
19954084,Lara80,18,2722,1194,2112,145,[],136,0,[]
19954243,jjxyly,17,2737,1192,1888,118,[],137,0,[]
19954353,李专哟西,11,2718,1198,1921,106,[],129,0,[]
19954444,哥白天不是个...,19,2919,1182,2026,107,[],104,0,[]
19954613,馨露仔,15,2806,1203,2114,120,[],107,0,[]
19954623,风舞烟,18,2860,1502,3210,138,[],114,2,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-04-28 08:53:55'}, {'liuyan_user_id': '93618197', 'liuyan_time': '2018-04-28 08:53:52'}]"
19954823,spengpeng,16,2703,1195,1960,118,[],126,0,[]
19955685,千崖秋色,14,2828,1192,2101,122,[],108,1,"[{'liuyan_user_id': '48070171', 'liuyan_time': '2019-02-15 00:23:48'}]"
19955715,mihu2,20,2759,1165,2039,109,[],96,0,[]
19955817,凡事想通就行,19,2812,1183,2045,131,[],129,0,[]
19956008,我爱吃麦丽素,15,2839,1186,1957,121,[],115,0,[]
19956058,茉茉2013好,16,2917,1184,1962,110,[],133,0,[]
19956253,李大嘴嘴里,16,2823,1191,1845,123,[],111,0,[]
19956483,静享韶华,14,2780,1174,1809,112,[],107,1,"[{'liuyan_user_id': '93376327', 'liuyan_time': '2016-12-26 20:51:39'}]"
19956691,盈盈仙子,19,2801,1208,1911,126,[],119,0,[]
19956758,OK啦啦唔,18,2743,1192,1902,118,[],110,0,[]
19957163,山中狼,18,2896,1179,2005,148,[],105,0,[]
19957448,吃了个肚歪,15,2865,1196,2056,119,[],123,0,[]
19957835,妖咖咖运气,15,2875,1168,1921,119,[],123,0,[]
19957871,ヽ想你的容颜,19,2778,1200,1965,119,[],108,0,[]
19957926,Evan小雯,20,2716,1204,1951,126,[],134,0,[]
19958025,坝上飞扬,16,2811,1182,1836,127,[],114,0,[]
19958703,empress523,17,2772,1176,1888,118,[],133,1,"[{'liuyan_user_id': '316526', 'liuyan_time': '2018-01-30 12:53:47'}]"
19958891,chartonzz,18,2809,1203,2097,145,[],111,0,[]
19959032,梁惠婵,18,2796,1182,1871,105,[],105,0,[]
19959466,＂星.,16,2736,1204,1769,130,[],119,0,[]
19959515,冰激凌火山,17,2797,1187,1855,117,[],116,0,[]
19959549,santababe,20,2718,1198,2017,126,[],136,1,"[{'liuyan_user_id': '171123', 'liuyan_time': '2017-07-31 20:02:28'}]"
19959732,xiaomihaa,16,2699,1178,1865,136,[],128,0,[]
19959830,紫璇可爱的紫璇啊,17,2708,1191,2047,124,[],123,0,[]
19959839,小楫夜泊,17,2787,1180,1902,136,[],119,0,[]
19959901,梅影蝶舞,19,2719,1177,1858,129,[],121,0,[]
19960580,夜之流星,17,2752,1188,1907,121,[],119,0,[]
19960655,冰雨星,16,2743,1195,1954,110,[],119,0,[]
19960981,雨中霞,14,2745,1199,1857,108,[],121,0,[]
19960991,咖喱胡桃_,18,2843,1204,1956,126,[],109,0,[]
19961576,落花忆梦,17,2819,1190,1816,129,[],137,0,[]
19961782,白云与天使,19,2607,1164,1850,148,[],107,0,[]
19961838,水漾的蔷薇,18,2770,1181,1887,117,[],139,0,[]
19962135,咱 罘再爱,19,2645,1189,1953,120,[],128,0,[]
19962371,我爱胡萝卜,17,2705,1176,1857,115,[],134,0,[]
19962405,258大杀器,15,2712,1191,1906,124,[],103,0,[]
19962612,灵感飞扬,18,2766,1209,1917,120,[],110,0,[]
19962711,勾兑姐,20,2701,1206,1872,123,[],125,1,"[{'liuyan_user_id': '74571606', 'liuyan_time': '2019-03-19 20:28:29'}]"
19962838,柔舞飞扬66,16,2716,1187,1827,108,[],99,0,[]
19963169,善良的大灰狼,14,2771,1198,1884,126,[],102,0,[]
19962711,勾兑姐,20,2701,1206,1872,123,[],125,1,"[{'liuyan_user_id': '74571606', 'liuyan_time': '2019-03-19 20:28:29'}]"
19962838,柔舞飞扬66,16,2716,1187,1827,108,[],99,0,[]
19963169,善良的大灰狼,14,2771,1198,1884,126,[],102,0,[]
19963227,康柏,16,2782,1215,1830,125,[],113,0,[]
19963288,晓瑷,19,2708,1206,1900,118,[],133,0,[]
19963599,紫露凝香,16,2773,1172,1877,121,[],134,0,[]
19963970,烟敛寒林,17,2721,1209,1894,126,[],130,0,[]
19964379,汪love喵,19,2780,1175,1821,120,[],111,0,[]
19964405,缥缈孤鸿影,18,2737,1180,2131,107,[],118,0,[]
19964565,贪吃鬼秀秀,15,2640,1191,1808,121,[],107,1,"[{'liuyan_user_id': '40263869', 'liuyan_time': '2016-01-04 17:48:39'}]"
19964675,紫禁♂国安,17,2685,1182,1849,117,[],115,0,[]
19964795,蔚憨憨爱di,13,2800,1183,1920,106,[],108,0,[]
19965139,hzhhz,19,2700,1184,2062,119,[],128,1,"[{'liuyan_user_id': '33747568', 'liuyan_time': '2016-03-31 22:54:34'}]"
19965241,暮雨咋歇,19,2719,1182,1953,116,[],135,0,[]
19966407,蓝梦缥缈,12,2678,1201,1908,110,[],114,0,[]
19966409,rainl,18,2683,1190,1812,111,[],126,2,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-11-30 08:53:45'}, {'liuyan_user_id': '51374895', 'liuyan_time': '2015-08-18 00:35:28'}]"
19966458,瞬移杨,18,2783,1185,1714,144,[],117,0,[]
19966476,冰凝,18,2812,1198,2054,136,[],108,0,[]
19966969,群众点歌,19,2755,1175,1765,118,[],116,0,[]
19967095,风吹佩兰,20,2600,1186,2104,120,[],112,0,[]
19967167,咔叽咔叽,17,2721,1188,1853,118,[],114,0,[]
19967713,大漠雪狼,20,2687,1180,1930,132,[],134,0,[]
19967879,腻腻乐,15,2764,1196,1837,122,[],111,0,[]
19968046,小可疼,15,2774,1193,3163,116,[],111,0,[]
19968066,黄香妮,19,2616,1205,2091,121,[],108,0,[]
19968162,可爱宝贝维尼...,20,2630,1175,1919,134,[],112,1,"[{'liuyan_user_id': '58082554', 'liuyan_time': '2018-06-29 09:20:14'}]"
19968405,我想说真话,17,2651,1190,1949,135,[],117,1,"[{'liuyan_user_id': '40023476', 'liuyan_time': '2017-07-04 22:00:36'}]"
19968652,拉风的宝宝,18,2726,1196,2293,116,[],107,0,[]
19968684,小人物,13,2700,1187,1916,133,[],109,0,[]
19968736,恶魔王子,18,2648,1174,1888,133,[],129,0,[]
19969293,衎然,18,2675,1207,1756,124,[],106,0,[]
19969856,蓝色水晶泪,16,2776,1201,1905,119,[],116,0,[]
19970029,余先森,18,2671,1209,1923,117,[],131,0,[]
19970204,虾骑士,15,2690,1182,1917,111,[],131,1,"[{'liuyan_user_id': '31984744', 'liuyan_time': '2018-01-05 06:13:59'}]"
19970666,南村群童,16,2712,1198,1920,130,[],108,0,[]
19970821,萧雪,17,2719,1203,1828,125,[],115,0,[]
19970955,vivi,15,2691,1196,1928,129,[],127,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-06-16 06:28:16'}]"
19971143,犬女爱人,17,2655,1200,1936,154,[],125,1,"[{'liuyan_user_id': '50883027', 'liuyan_time': '2018-10-25 09:52:05'}]"
19971490,天凉好个秋,15,2673,1204,1924,106,[],112,1,"[{'liuyan_user_id': '69440162', 'liuyan_time': '2016-09-29 04:48:40'}]"
19971522,0一一0,16,2633,1197,2048,138,[],105,0,[]
19972442,小扎啤,11,2675,1195,1791,110,[],112,0,[]
19972717,千江有水千江月纤指十三玄冷月无声,20,2661,1211,2083,115,[],119,0,[]
19972886,章小鱼,19,2618,1203,1902,115,[],115,0,[]
19972924,yuaminta,17,2620,1194,1833,112,[],105,0,[]
19972988,zhangda66288,15,2658,1194,1901,112,[],117,0,[]
19973104,玉蝴蝶,15,2674,1183,1941,117,[],110,0,[]
19973622,joyzhuzhu,19,2737,1182,1799,130,[],141,0,[]
19973784,小蘑凡,16,2591,1178,1833,112,[],110,0,[]
19973915,__硪 們 ),17,2732,1196,1929,113,[],142,0,[]
19974103,叶秋池,17,2609,1182,2098,137,[],114,1,"[{'liuyan_user_id': '78972740', 'liuyan_time': '2017-01-25 17:16:38'}]"
19974244,帝国,20,2589,1186,1734,145,[],108,0,[]
19974372,白云,16,2647,1193,1846,123,[],103,1,"[{'liuyan_user_id': '71692782', 'liuyan_time': '2018-03-17 09:52:05'}]"
19974678,踏雪,17,2730,1198,1805,144,[],116,0,[]
19974690,薄荷棉花糖,18,2733,1169,1941,125,[],112,2,"[{'liuyan_user_id': '42276476', 'liuyan_time': '2017-02-07 19:51:50'}, {'liuyan_user_id': '75421362', 'liuyan_time': '2015-12-21 10:45:00'}]"
19974731,糖糖糖糖糖,12,2726,1205,1927,133,[],118,0,[]
19975194,逍遥七星,13,2753,1190,1766,103,[],104,0,[]
19975273,冰洁雪儿,17,2733,1195,1928,124,[],124,0,[]
19975359,狼才,17,2705,1179,1910,120,[],94,0,[]
19975461,忘了飞,19,2662,1185,1790,115,[],105,2,"[{'liuyan_user_id': '78972740', 'liuyan_time': '2017-01-25 17:25:07'}, {'liuyan_user_id': '82300522', 'liuyan_time': '2016-05-17 10:55:51'}]"
19975664,踏浪,20,2665,1200,1908,104,[],120,0,[]
19975829,紫诺zevo,15,2724,1194,1951,111,[],94,0,[]
19975965,花心kitty,15,2709,1196,1823,131,[],129,0,[]
19976148,乐虫虫,17,2644,1195,1857,130,[],104,0,[]
19976399,斧王,17,2691,1176,1908,118,[],118,1,"[{'liuyan_user_id': '316526', 'liuyan_time': '2018-01-22 15:15:17'}]"
19976493,朦胧悟清风,18,2709,1179,1806,119,[],129,0,[]
19976562,我买了,16,2642,1194,1984,124,[],117,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-10-13 17:03:56'}]"
19976660,紫蝴蝶,16,2681,1195,1765,123,[],129,0,[]
19976714,hua努力,13,2636,1182,1877,106,[],119,2,"[{'liuyan_user_id': '51064536', 'liuyan_time': '2016-12-02 07:58:41'}, {'liuyan_user_id': '51064536', 'liuyan_time': '2016-09-27 07:21:13'}]"
19976801,simpleban,18,2732,1207,1960,139,[],124,1,"[{'liuyan_user_id': '68365305', 'liuyan_time': '2015-12-24 22:34:32'}]"
19976929,、memory°,13,55,45,2963,119,[],7,0,[]
19977379,9小荷9,17,2648,1193,2041,120,[],143,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-07-04 09:48:10'}]"
19977681,芳草碧色,13,2691,1201,1816,134,[],100,0,[]
19977698,bcacba,16,2744,1205,2334,127,[],109,0,[]
19977814,索纳塔,15,2614,1197,1895,122,[],110,0,[]
19978048,forest629,14,2694,1188,1784,147,[],108,1,"[{'liuyan_user_id': '40023476', 'liuyan_time': '2017-11-22 21:14:50'}]"
19978107,睡鼠滴滴,16,2774,1208,1797,117,[],120,0,[]
19978153,爱飞的鱼,19,2668,1193,1888,115,[],95,0,[]
19978425,半人马三星,17,2770,1188,1951,148,[],124,0,[]
19978474,那敢情好了,19,2726,1199,1852,117,[],119,1,"[{'liuyan_user_id': '54089496', 'liuyan_time': '2018-01-05 19:56:45'}]"
19978488,冷冰鱼,20,2706,1188,1911,131,[],127,1,"[{'liuyan_user_id': '33428255', 'liuyan_time': '2016-06-13 13:01:05'}]"
19978851,紫色草,13,2651,1194,1853,106,[],128,0,[]
19978923,海边钓鱼,16,2736,1181,1790,119,[],131,0,[]
19979125,＂這 籹 秂?,17,2660,1171,1852,134,[],139,0,[]
19979228,葑紫,10,2709,1190,1764,121,[],100,0,[]
19979361,蝈蝈,13,2688,1198,1867,129,[],121,0,[]
19979408,飞舞月光,18,2615,1181,1967,129,[],118,1,"[{'liuyan_user_id': '40023476', 'liuyan_time': '2016-10-06 07:35:10'}]"
19979481,冰凌雪儿,15,2660,1205,1826,140,[],112,0,[]
19979566,哭哭毛,11,2729,1167,1718,135,[],125,0,[]
19979595,走你哥,16,2737,1191,1925,123,[],134,0,[]
19979836,ranny820,13,2724,1206,1876,129,[],101,0,[]
19980047,难狙,18,2690,1182,1773,133,[],129,0,[]
19980134,夜行神鱼,16,2602,1201,1712,126,[],140,0,[]
19980203,笑脸不断,16,2813,1190,1747,140,[],102,0,[]
19980595,newjordan,17,2553,1176,1897,135,[],119,0,[]
19980820,梦剑,18,2575,1182,2781,121,[],133,0,[]
19980925,丽贝卡,15,2710,1195,1873,156,[],120,0,[]
19981158,新月如眉,18,2652,1184,1845,126,[],111,0,[]
19981316,美美小鱼鱼,16,2658,1187,1882,113,[],111,0,[]
19981841,紫月亮,18,2689,1180,1893,122,[],109,1,"[{'liuyan_user_id': '316526', 'liuyan_time': '2018-01-16 19:08:13'}]"
19952512,mhy31,18,2765,1215,1940,105,[],132,0,[]
19952713,迷糊娃娃,19,2916,1169,2011,101,[],138,0,[]
19952932,随风散落,20,2792,1194,1929,114,[],105,0,[]
19953208,猪的小猪68,19,2879,1199,1982,108,[],122,0,[]
19953401,低调dee小猪,20,2928,1189,2097,128,[],122,0,[]
19953412,群山孤影,15,2747,1186,2108,104,[],123,0,[]
19953651,chunfeng,19,2846,1184,2028,136,[],110,0,[]
19953856,xieting426,17,2724,1189,1900,125,[],109,0,[]
19953970,烫烫电电,16,2796,1195,2006,135,[],129,0,[]
19953972,iroroo,17,2795,1204,1985,117,[],110,0,[]
19954084,Lara80,18,2722,1194,2112,145,[],136,0,[]
19954243,jjxyly,17,2737,1192,1888,118,[],137,0,[]
19954353,李专哟西,11,2718,1198,1921,106,[],129,0,[]
19954444,哥白天不是个...,19,2919,1182,2026,107,[],104,0,[]
19954613,馨露仔,15,2806,1203,2114,120,[],107,0,[]
19954623,风舞烟,18,2860,1502,3210,138,[],114,2,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-04-28 08:53:55'}, {'liuyan_user_id': '93618197', 'liuyan_time': '2018-04-28 08:53:52'}]"
19954823,spengpeng,16,2703,1195,1960,118,[],126,0,[]
19955685,千崖秋色,14,2828,1192,2101,122,[],108,1,"[{'liuyan_user_id': '48070171', 'liuyan_time': '2019-02-15 00:23:48'}]"
19955715,mihu2,20,2759,1165,2039,109,[],96,0,[]
19955817,凡事想通就行,19,2812,1183,2045,131,[],129,0,[]
19956008,我爱吃麦丽素,15,2839,1186,1957,121,[],115,0,[]
19956058,茉茉2013好,16,2917,1184,1962,110,[],133,0,[]
19956253,李大嘴嘴里,16,2823,1191,1845,123,[],111,0,[]
19956483,静享韶华,14,2780,1174,1809,112,[],107,1,"[{'liuyan_user_id': '93376327', 'liuyan_time': '2016-12-26 20:51:39'}]"
19956691,盈盈仙子,19,2801,1208,1911,126,[],119,0,[]
19956758,OK啦啦唔,18,2743,1192,1902,118,[],110,0,[]
19957163,山中狼,18,2896,1179,2005,148,[],105,0,[]
19957448,吃了个肚歪,15,2865,1196,2056,119,[],123,0,[]
19957835,妖咖咖运气,15,2875,1168,1921,119,[],123,0,[]
19957871,ヽ想你的容颜,19,2778,1200,1965,119,[],108,0,[]
19957926,Evan小雯,20,2716,1204,1951,126,[],134,0,[]
19958025,坝上飞扬,16,2811,1182,1836,127,[],114,0,[]
19958703,empress523,17,2772,1176,1888,118,[],133,1,"[{'liuyan_user_id': '316526', 'liuyan_time': '2018-01-30 12:53:47'}]"
19958891,chartonzz,18,2809,1203,2097,145,[],111,0,[]
19959032,梁惠婵,18,2796,1182,1871,105,[],105,0,[]
19959466,＂星.,16,2736,1204,1769,130,[],119,0,[]
19959515,冰激凌火山,17,2797,1187,1855,117,[],116,0,[]
19959549,santababe,20,2718,1198,2017,126,[],136,1,"[{'liuyan_user_id': '171123', 'liuyan_time': '2017-07-31 20:02:28'}]"
19959830,紫璇可爱的紫璇啊,17,2708,1191,2047,124,[],123,0,[]
19959839,小楫夜泊,17,2787,1180,1902,136,[],119,0,[]
19959901,梅影蝶舞,19,2719,1177,1858,129,[],121,0,[]
19960580,夜之流星,17,2752,1188,1907,121,[],119,0,[]
19960655,冰雨星,16,2743,1195,1954,110,[],119,0,[]
19960981,雨中霞,14,2745,1199,1857,108,[],121,0,[]
19960991,咖喱胡桃_,18,2843,1204,1956,126,[],109,0,[]
19961576,落花忆梦,17,2819,1190,1816,129,[],137,0,[]
19961782,白云与天使,19,2607,1164,1850,148,[],107,0,[]
19961838,水漾的蔷薇,18,2770,1181,1887,117,[],139,0,[]
19962135,咱 罘再爱,19,2645,1189,1953,120,[],128,0,[]
19962371,我爱胡萝卜,17,2705,1176,1857,115,[],134,0,[]
19962405,258大杀器,15,2712,1191,1906,124,[],103,0,[]
19962612,灵感飞扬,18,2766,1209,1917,120,[],110,0,[]
19962711,勾兑姐,20,2701,1206,1872,123,[],125,1,"[{'liuyan_user_id': '74571606', 'liuyan_time': '2019-03-19 20:28:29'}]"
19962838,柔舞飞扬66,16,2716,1187,1827,108,[],99,0,[]
19963169,善良的大灰狼,14,2771,1198,1884,126,[],102,0,[]
19963227,康柏,16,2782,1215,1830,125,[],113,0,[]
19963288,晓瑷,19,2708,1206,1900,118,[],133,0,[]
19963599,紫露凝香,16,2773,1172,1877,121,[],134,0,[]
19963970,烟敛寒林,17,2721,1209,1894,126,[],130,0,[]
19964379,汪love喵,19,2780,1175,1821,120,[],111,0,[]
19964405,缥缈孤鸿影,18,2737,1180,2131,107,[],118,0,[]
19964565,贪吃鬼秀秀,15,2640,1191,1808,121,[],107,1,"[{'liuyan_user_id': '40263869', 'liuyan_time': '2016-01-04 17:48:39'}]"
19964675,紫禁♂国安,17,2685,1182,1849,117,[],115,0,[]
19964795,蔚憨憨爱di,13,2800,1183,1920,106,[],108,0,[]
19965139,hzhhz,19,2700,1184,2062,119,[],128,1,"[{'liuyan_user_id': '33747568', 'liuyan_time': '2016-03-31 22:54:34'}]"
19965241,暮雨咋歇,19,2719,1182,1953,116,[],135,0,[]
19966407,蓝梦缥缈,12,2678,1201,1908,110,[],114,0,[]
19966409,rainl,18,2683,1190,1812,111,[],126,2,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-11-30 08:53:45'}, {'liuyan_user_id': '51374895', 'liuyan_time': '2015-08-18 00:35:28'}]"
19966458,瞬移杨,18,2783,1185,1714,144,[],117,0,[]
19966476,冰凝,18,2812,1198,2054,136,[],108,0,[]
