user_id,user_name,user_level,user_guanzhu_num,user_fans_num,user_beifangwen_num,user_huida_num,user_answer_list,user_tiwen_num,user_liuyan_num,user_liuyan_list
17303238,☆1 1=2√☆,45,810,977,24768,3764,[],4,5,"[{'liuyan_user_id': '17777950', 'liuyan_time': '2017-05-02 15:03:02'}, {'liuyan_user_id': '17303238', 'liuyan_time': '2016-09-30 13:42:07'}, {'liuyan_user_id': '33087546', 'liuyan_time': '2016-09-30 11:20:07'}, {'liuyan_user_id': '93348562', 'liuyan_time': '2016-08-03 16:44:57'}, {'liuyan_user_id': '49582148', 'liuyan_time': '2016-01-29 21:41:26'}]"
17356164,喵了个咪,18,3000,1606,5545,2,[],7,0,[]
17415769,旅行的盒子,16,2999,1574,5123,4,[],4,0,[]
17498333,米米,16,3000,242,2786,1,[],6,0,[]
17543450,寞默,17,3000,1554,10980,3,[],8,0,[]
17554301,kumakuma,26,2202,222,1472,224,[],166,3,"[{'liuyan_user_id': '82478566', 'liuyan_time': '2016-05-09 12:51:44'}, {'liuyan_user_id': '82478566', 'liuyan_time': '2016-05-09 12:51:41'}, {'liuyan_user_id': '82478566', 'liuyan_time': '2016-05-09 12:51:39'}]"
17708370,renjj,26,108,27,302,724,[],0,0,[]
17735883,jason chan,11,2999,199,2972,1,[],2,1,"[{'liuyan_user_id': '48070171', 'liuyan_time': '2019-02-12 20:54:44'}]"
17736309,格林童话,27,186,5315,4361,534,[],1,0,[]
19042025,雪弗兰,19,495,16,367,27,[],0,0,[]
19180264,小瓶毒药,23,101,340,16623,60,[],3,2,"[{'liuyan_user_id': '74466223', 'liuyan_time': '2016-05-12 05:12:10'}, {'liuyan_user_id': '70856510', 'liuyan_time': '2016-05-03 09:07:39'}]"
19315792,巅巅兔崽,40,209,203,4743,65,[],3,5,"[{'liuyan_user_id': '19315792', 'liuyan_time': '2017-03-23 00:05:11'}, {'liuyan_user_id': '32943337', 'liuyan_time': '2016-06-27 22:04:24'}, {'liuyan_user_id': '19315792', 'liuyan_time': '2015-11-14 23:33:20'}, {'liuyan_user_id': '19315792', 'liuyan_time': '2015-08-15 21:50:39'}, {'liuyan_user_id': '19315792', 'liuyan_time': '2015-08-01 23:11:19'}]"
19628750,土尘,43,1986,1108,40831,288,[],10,5,"[{'liuyan_user_id': '33428255', 'liuyan_time': '2019-02-19 10:53:27'}, {'liuyan_user_id': '34301003', 'liuyan_time': '2017-08-06 13:17:23'}, {'liuyan_user_id': '34301003', 'liuyan_time': '2017-06-10 13:19:25'}, {'liuyan_user_id': '64299126', 'liuyan_time': '2017-06-10 13:17:33'}, {'liuyan_user_id': '80157026', 'liuyan_time': '2017-05-28 22:56:51'}]"
19637545,k2kang,38,688,1711,7513,5159,[],1,0,[]
19773333,随遇而安ゞ,14,44,8,322,15,[],1,0,[]
19900334,光电虫子,18,3002,1195,1943,128,[],114,1,"[{'liuyan_user_id': '975330', 'liuyan_time': '2015-08-13 23:33:23'}]"
19900812,3师弟,21,3002,1271,2315,134,[],126,0,[]
19901452,孤独的薰衣草,19,2976,1194,2079,109,[],120,0,[]
19901844,玲珑看月,10,2789,1194,1960,124,[],143,0,[]
19901986,L要减肥,20,2910,1200,2000,127,[],114,0,[]
19904342,慕雪依兰,16,2774,1188,1965,140,[],127,0,[]
19906510,八爪蟹,21,3002,1241,1929,137,[],101,0,[]
19910726,木桶桐,17,2861,1182,1814,115,[],111,0,[]
19911490,朝暮垂晚兮,19,2798,1187,1895,138,[],97,2,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-09-27 07:48:03'}, {'liuyan_user_id': '70856510', 'liuyan_time': '2016-08-16 08:46:24'}]"
19912000,野马潭,15,2814,1205,2263,124,[],120,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-06-05 05:37:21'}]"
19913352,呼噜熊,18,3002,1173,2064,140,[],120,0,[]
19914187,叶少,16,3002,1189,2262,127,[],113,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-10-16 08:25:31'}]"
19915805,何石富,17,3002,1166,1878,121,[],127,0,[]
19916196,怪物233333,17,2820,1207,2022,137,[],117,0,[]
19916826,yaro,14,3002,1216,2231,155,[],123,0,[]
19918907,刘大猫,20,2965,1205,2071,153,[],111,0,[]
19918978,一只龟速的蜗牛,16,2793,1204,1986,135,[],117,0,[]
19918995,小地瓜,18,2833,1203,1865,123,[],116,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-12-20 08:07:20'}]"
19919374,努比佳,19,3002,1187,1956,128,[],125,0,[]
19920306,在下tony有何贵干,16,2880,1220,2129,156,[],115,0,[]
19920770,一条小鱼干,17,2984,1182,2055,154,[],107,0,[]
19923418,麦芒守望者,17,3001,1195,1960,126,[],96,0,[]
19923498,菠菜大大,20,2972,1211,1965,153,[],122,0,[]
19923867,撒哈拉飞行员,16,2990,1196,2021,140,[],118,0,[]
19924014,kobe,19,3002,1207,2060,155,[],127,0,[]
19925116,枯木回春,17,2960,1183,1886,132,[],99,0,[]
19927313,团子姐,17,2871,1191,2024,156,[],95,0,[]
19927359,左老板,18,3001,1177,1943,145,[],113,0,[]
19928482,wsaszyc,17,2856,1202,1967,143,[],124,0,[]
19928649,刘老湿,20,3001,1192,2029,130,[],114,0,[]
19929819,王三十,19,3001,1182,1954,130,[],196,0,[]
19929852,湖蜜,19,3001,1207,1817,140,[],143,0,[]
19931858,夏树,15,2775,1189,1988,107,[],138,0,[]
19932474,蓝色幻想,17,3001,1219,2048,142,[],110,0,[]
19933093,himiko131,13,2804,1183,1948,112,[],119,0,[]
19933867,曼联死忠,17,3001,1177,1957,133,[],131,0,[]
19934423,秋恋宝贝,20,2777,1217,2037,125,[],124,0,[]
19936800,可惜我不是水瓶座,19,2740,1173,2166,134,[],131,0,[]
19937060,Old徐,11,2851,1199,1944,134,[],147,0,[]
19940931,温暖,19,2777,1182,1992,129,[],106,0,[]
19941142,陶陶和果果,18,2797,1200,2031,123,[],118,1,"[{'liuyan_user_id': '51743961', 'liuyan_time': '2017-11-10 17:13:41'}]"
19942769,北方网狼,18,2809,1196,1719,119,[],115,0,[]
19943755,你要的温柔╮,18,3001,1201,1978,135,[],135,0,[]
19944322,丶灬尛坏坏＂,19,2786,1204,1964,121,[],121,0,[]
19944985,星光灿烂,15,2889,1200,1937,146,[],120,0,[]
19946394,zlian,15,2858,1207,1958,124,[],115,0,[]
19946773,枯木回春,15,2801,1204,1885,119,[],128,0,[]
19947406,梅华河,16,2952,1174,1923,136,[],105,0,[]
19948900,__．缠 綿,18,2665,1171,2038,119,[],110,0,[]
19949373,鸟中王,19,2909,1205,1921,129,[],114,0,[]
19949929,dengdaisj,18,2928,1188,2628,122,[],110,0,[]
19949935,天不老,17,2825,1192,2275,119,[],95,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-09-24 17:09:57'}]"
19950307,溺水的鱼,18,2712,1209,1958,134,[],133,0,[]
19950435,木木,16,2797,1167,2072,125,[],117,0,[]
19950441,蜜蜜_mimi,16,2899,1168,2009,120,[],114,0,[]
19950462,古小雨,18,2875,1184,2013,122,[],124,0,[]
19950503,小皮球佳佳,19,2775,1237,2085,108,[],125,1,"[{'liuyan_user_id': '78972740', 'liuyan_time': '2017-01-25 17:15:21'}]"
19950668,水瓶鲸鱼,20,2892,1211,2232,120,[],98,0,[]
19950935,灵魂花瓣,14,2821,1176,8129,132,[],125,0,[]
19951546,微笑布瓜,19,2773,1212,2009,132,[],97,0,[]
19951611,晶莹,19,2910,1179,2006,146,[],108,0,[]
19951718,怀念罗马假日,16,2765,1189,1920,138,[],125,0,[]
19951986,翠烟寒,18,2771,1170,1812,118,[],115,0,[]
19952250,公婆,19,2862,1170,1963,124,[],109,1,"[{'liuyan_user_id': '93202124', 'liuyan_time': '2016-06-09 13:29:31'}]"
19952458,Nerve110,19,2838,1197,2006,115,[],133,0,[]
19952501,云馨,16,2843,1195,2046,112,[],121,0,[]
19952512,mhy31,18,2765,1215,1938,105,[],132,0,[]
19952713,迷糊娃娃,19,2916,1169,2009,101,[],138,0,[]
19953208,猪的小猪68,19,2879,1199,1980,108,[],122,0,[]
19953209,gaobi,11,2883,1200,1867,120,[],180,0,[]
19953330,白狸,13,2721,1188,2056,108,[],113,1,"[{'liuyan_user_id': '69440162', 'liuyan_time': '2016-11-18 00:15:58'}]"
19953401,低调dee小猪,20,2928,1189,2095,128,[],122,0,[]
19953493,皮蓬,17,2724,1199,1941,114,[],116,0,[]
19953786,leiacat,15,2829,1187,2060,141,[],148,0,[]
19953856,xieting426,17,2724,1189,1898,125,[],109,0,[]
19953972,iroroo,17,2795,1204,1983,117,[],110,0,[]
19954041,珍惜所有,18,2879,1182,2038,134,[],105,0,[]
19954060,天涯行客,17,2804,1189,2039,114,[],119,0,[]
19954243,jjxyly,17,2737,1192,1886,118,[],137,0,[]
19954395,北汽采育国,18,2905,1169,2046,113,[],137,0,[]
19954444,哥白天不是个...,19,2919,1182,2024,107,[],104,0,[]
19954613,馨露仔,15,2806,1203,2112,120,[],107,0,[]
19954623,风舞烟,18,2860,1502,3208,138,[],114,2,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-04-28 08:53:55'}, {'liuyan_user_id': '93618197', 'liuyan_time': '2018-04-28 08:53:52'}]"
19954808,雨婷雨婷,12,2807,1189,1941,115,[],108,1,"[{'liuyan_user_id': '19554161', 'liuyan_time': '2017-09-22 15:33:51'}]"
19954823,spengpeng,16,2703,1195,1958,118,[],126,0,[]
19955258,泡芙味儿的糖果,19,3001,1191,2225,141,[],140,1,"[{'liuyan_user_id': '316526', 'liuyan_time': '2018-01-12 13:37:48'}]"
19955334,苦哈哈的人民教师,10,2798,1179,2599,130,[],126,2,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-12-21 07:53:52'}, {'liuyan_user_id': '71692782', 'liuyan_time': '2018-02-25 02:33:33'}]"
19955475,大馅饺子,15,2771,1179,1931,144,[],123,0,[]
19955685,千崖秋色,14,2828,1192,2099,122,[],108,1,"[{'liuyan_user_id': '48070171', 'liuyan_time': '2019-02-15 00:23:48'}]"
19955817,凡事想通就行,19,2812,1183,2043,131,[],129,0,[]
19955819,四月玫瑰,19,2915,1199,3548,117,[],126,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-08-07 09:57:21'}]"
19955841,helensharon,15,2777,1189,2056,113,[],121,1,"[{'liuyan_user_id': '38340617', 'liuyan_time': '2018-06-19 20:36:56'}]"
19956008,我爱吃麦丽素,15,2839,1186,1955,121,[],115,0,[]
19956058,茉茉2013好,16,2917,1184,1960,110,[],133,0,[]
19956085,碧波仙子,18,2753,1197,2005,114,[],116,0,[]
19956466,寒小威,18,2740,1204,2066,115,[],117,1,"[{'liuyan_user_id': '59293436', 'liuyan_time': '2016-03-21 15:43:32'}]"
19956636,菲蓝都市,13,2917,1175,1861,134,[],102,0,[]
19956691,盈盈仙子,19,2801,1208,1909,126,[],119,0,[]
19956758,OK啦啦唔,18,2743,1192,1900,118,[],110,0,[]
19957056,xusin,10,2749,1162,1946,93,[],129,0,[]
19957163,山中狼,18,2896,1179,2003,148,[],105,0,[]
19957874,冬叶覆雪,19,2690,1196,1880,141,[],109,0,[]
19958092,科黑,13,2812,1197,1846,120,[],121,0,[]
19958197,帖图爱好者,14,2699,1201,1909,131,[],121,0,[]
19958300,碧水佳人,17,2818,1200,1881,120,[],124,0,[]
19958784,床上的缠绵　　,15,2803,1177,1931,129,[],104,0,[]
19958789,丑丑,19,2738,1181,1816,110,[],97,0,[]
19958828,一叶梧桐,20,2782,1178,1877,114,[],143,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-01-11 20:55:38'}]"
19958891,chartonzz,18,2809,1203,2095,145,[],111,0,[]
19959032,梁惠婵,18,2796,1182,1869,105,[],105,0,[]
19959150,jessi,19,2771,1174,1838,125,[],121,0,[]
19959273,唯一,16,2871,1183,1943,119,[],114,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-09-25 20:55:08'}]"
19959322,梦里花落,15,2748,1189,1882,122,[],128,0,[]
19959385,是非茶馆,17,2740,1156,1782,137,[],119,1,"[{'liuyan_user_id': '316526', 'liuyan_time': '2018-01-25 19:15:40'}]"
19959466,＂星.,16,2736,1204,1767,130,[],119,0,[]
19959549,santababe,20,2718,1198,2015,126,[],136,1,"[{'liuyan_user_id': '171123', 'liuyan_time': '2017-07-31 20:02:28'}]"
19959609,我叫德卢衣,18,2714,1174,1801,126,[],125,0,[]
19959839,小楫夜泊,17,2787,1180,1900,136,[],119,0,[]
19959879,御影水无月,18,2683,1200,1922,110,[],113,0,[]
19959901,梅影蝶舞,19,2719,1177,1856,129,[],121,0,[]
19960423,独狼,20,2733,1195,1997,121,[],107,0,[]
19960784,丛林穿梭,20,2693,1205,1890,120,[],102,0,[]
19960859,飘雪无痕,18,2818,1215,1777,135,[],121,1,"[{'liuyan_user_id': '17177818', 'liuyan_time': '2016-03-02 20:41:23'}]"
19961075,紫霞仙子,19,2768,1182,1986,115,[],121,0,[]
19961452,丛林赤枫,18,2802,1179,1851,124,[],119,0,[]
19961470,霆锋,13,2769,1203,1861,117,[],116,0,[]
19961576,落花忆梦,17,2819,1190,1814,129,[],137,0,[]
19962135,咱 罘再爱,19,2645,1189,1951,120,[],128,0,[]
19962248,虾条,13,2815,1210,1933,130,[],122,1,"[{'liuyan_user_id': '93673743', 'liuyan_time': '2016-07-11 23:59:14'}]"
19962405,258大杀器,15,2712,1191,1904,124,[],103,0,[]
19962612,灵感飞扬,18,2766,1209,1917,120,[],110,0,[]
19962808,腾飞211314,19,2737,1196,1990,126,[],121,0,[]
19962838,柔舞飞扬66,16,2716,1187,1827,108,[],99,0,[]
19962887,太湖珍珠,20,2725,1177,1915,126,[],127,0,[]
19963038,密斯特洪,18,2766,1190,1849,132,[],133,0,[]
19963733,xxyy_51,18,2696,1217,1923,112,[],120,1,"[{'liuyan_user_id': '78972740', 'liuyan_time': '2017-01-25 17:20:33'}]"
19964405,缥缈孤鸿影,18,2737,1180,2131,107,[],118,0,[]
19964506,大漠雪狼,19,2763,1186,1755,136,[],111,0,[]
19964521,妖咖咖运气好,12,2831,1175,1881,124,[],135,1,"[{'liuyan_user_id': '54089496', 'liuyan_time': '2018-05-18 20:53:38'}]"
19965139,hzhhz,19,2700,1184,2062,119,[],128,1,"[{'liuyan_user_id': '33747568', 'liuyan_time': '2016-03-31 22:54:34'}]"
19965416,汪love喵,19,2802,1188,1842,133,[],118,0,[]
19965752,花英子,18,2891,1187,1993,141,[],110,1,"[{'liuyan_user_id': '93376327', 'liuyan_time': '2017-01-06 20:15:22'}]"
19966407,蓝梦缥缈,12,2678,1201,1908,110,[],114,0,[]
19966458,瞬移杨,18,2783,1185,1714,144,[],117,0,[]
19966969,群众点歌,19,2755,1175,1765,118,[],116,0,[]
19967165,fp1992,20,2800,1179,1798,139,[],120,0,[]
19967167,咔叽咔叽,17,2721,1188,1853,118,[],114,0,[]
19967242,酸奶罐子,18,2726,1170,1854,130,[],129,1,"[{'liuyan_user_id': '66018201', 'liuyan_time': '2015-08-04 10:23:48'}]"
19967434,蓝色の梦幻,20,2666,1206,1764,120,[],109,0,[]
19967879,腻腻乐,15,2764,1196,1837,122,[],111,0,[]
19968066,黄香妮,19,2616,1206,2091,121,[],108,0,[]
19968162,可爱宝贝维尼...,20,2630,1175,1919,134,[],112,1,"[{'liuyan_user_id': '58082554', 'liuyan_time': '2018-06-29 09:20:14'}]"
19968345,凌乱如水,19,2796,1209,1921,110,[],123,0,[]
19968405,我想说真话,17,2651,1190,1949,135,[],117,1,"[{'liuyan_user_id': '40023476', 'liuyan_time': '2017-07-04 22:00:36'}]"
19968468,天上,19,2593,1187,1843,119,[],119,0,[]
19968684,小人物,13,2700,1187,1916,133,[],109,0,[]
19968736,恶魔王子,18,2648,1174,1888,133,[],129,0,[]
19969293,衎然,18,2675,1207,1756,124,[],106,0,[]
19969585,小豹咂,16,2646,1187,1795,126,[],114,0,[]
19969596,李继,19,2725,1194,1763,120,[],113,0,[]
19969665,不明,17,2679,1204,2256,130,[],125,0,[]
19969698,AK.苏克,17,2654,1210,1902,125,[],119,0,[]
19969811,小丫头哇哇,15,2710,1192,2024,142,[],123,0,[]
19969856,蓝色水晶泪,16,2776,1201,1905,119,[],116,0,[]
19970713,梦笔生花,16,2735,1190,1953,126,[],116,1,"[{'liuyan_user_id': '316526', 'liuyan_time': '2018-01-27 12:52:51'}]"
19970723,抹茶麻麻,16,2702,1199,2217,115,[],125,0,[]
19970955,vivi,15,2691,1196,1928,129,[],127,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-06-16 06:28:16'}]"
19971016,沈缨缨,20,2685,1197,1896,132,[],118,2,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-09-12 20:23:07'}, {'liuyan_user_id': '93376327', 'liuyan_time': '2017-01-06 20:14:04'}]"
19971018,蛮む川,17,2747,1253,2247,166,[],145,0,[]
19971143,犬女爱人,17,2655,1200,1936,154,[],125,1,"[{'liuyan_user_id': '50883027', 'liuyan_time': '2018-10-25 09:52:05'}]"
19971346,vivi,16,2757,1195,1935,139,[],103,0,[]
19971417,希儿吃主,15,2710,1182,1907,119,[],135,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-09-11 07:37:38'}]"
19971490,天凉好个秋,15,2673,1204,1924,106,[],112,1,"[{'liuyan_user_id': '69440162', 'liuyan_time': '2016-09-29 04:48:40'}]"
19971522,0一一0,16,2633,1197,2048,138,[],105,0,[]
19971707,小铃铛儿,19,2768,1203,2127,110,[],125,0,[]
19971841,thy0s,17,2639,1194,1764,108,[],121,0,[]
19971864,banbu,15,2661,1184,1805,104,[],109,1,"[{'liuyan_user_id': '78972740', 'liuyan_time': '2017-01-25 17:26:52'}]"
19972660,小屁丫,17,2665,1183,1848,123,[],111,0,[]
19972717,千江有水千江月纤指十三玄冷月无声,20,2661,1211,2083,115,[],119,0,[]
19972752,德意,12,2616,1199,1917,106,[],125,0,[]
19973057,风之恋,15,2658,1202,1698,124,[],110,0,[]
19973170,闲云野鹤,18,2647,1180,1968,132,[],102,1,"[{'liuyan_user_id': '93750113', 'liuyan_time': '2016-07-21 10:35:01'}]"
19973518,huang,16,2699,1197,1890,125,[],120,0,[]
19973784,小蘑凡,16,2591,1178,1833,112,[],110,0,[]
19973905,爱屋及乌00,18,2703,1190,1820,111,[],137,1,"[{'liuyan_user_id': '92016041', 'liuyan_time': '2016-01-25 17:37:02'}]"
19973967,黄贯中是冠军,19,2697,1197,1875,126,[],121,0,[]
19974103,叶秋池,17,2609,1182,2098,137,[],114,1,"[{'liuyan_user_id': '78972740', 'liuyan_time': '2017-01-25 17:16:38'}]"
19974678,踏雪,17,2730,1198,1805,144,[],116,0,[]
19974690,薄荷棉花糖,18,2733,1169,1941,125,[],112,2,"[{'liuyan_user_id': '42276476', 'liuyan_time': '2017-02-07 19:51:50'}, {'liuyan_user_id': '75421362', 'liuyan_time': '2015-12-21 10:45:00'}]"
19974731,糖糖糖糖糖,12,2726,1205,1927,133,[],118,0,[]
19975194,逍遥七星,13,2753,1190,1766,103,[],104,0,[]
19975273,冰洁雪儿,17,2733,1195,1928,124,[],124,0,[]
19975280,fallasleep,20,2683,1193,2003,125,[],130,0,[]
19975359,狼才,17,2705,1179,1910,120,[],94,0,[]
19975664,踏浪,20,2665,1200,1908,104,[],120,0,[]
19975829,紫诺zevo,15,2724,1194,1951,111,[],94,0,[]
19976647,ampleren,16,2644,1166,1756,125,[],129,1,"[{'liuyan_user_id': '316526', 'liuyan_time': '2018-02-26 18:19:01'}]"
19976660,紫蝴蝶,16,2681,1195,1765,123,[],129,0,[]
19976714,hua努力,13,2636,1182,1877,106,[],119,2,"[{'liuyan_user_id': '51064536', 'liuyan_time': '2016-12-02 07:58:41'}, {'liuyan_user_id': '51064536', 'liuyan_time': '2016-09-27 07:21:13'}]"
19976825,灰灰莫飞,16,2620,1190,1843,133,[],122,0,[]
19976964,真_行百里,18,2642,1198,1916,139,[],120,0,[]
19977074,旅游大咖,16,2661,1192,1786,158,[],115,0,[]
19977214,李毅,12,2694,1195,1832,116,[],120,0,[]
19977534,雅楠,17,2664,1187,1974,134,[],99,0,[]
19977698,bcacba,16,2744,1205,2334,127,[],109,0,[]
19977918,绿水悠悠,11,2721,1188,1923,123,[],132,1,"[{'liuyan_user_id': '316526', 'liuyan_time': '2018-01-18 20:30:42'}]"
19978048,forest629,14,2694,1188,1784,147,[],108,1,"[{'liuyan_user_id': '40023476', 'liuyan_time': '2017-11-22 21:14:50'}]"
19978071,米米小叶子,15,2611,1206,1787,113,[],116,0,[]
19979228,葑紫,10,2709,1190,1763,121,[],100,0,[]
19979298,狐媚,16,2709,1182,1809,130,[],106,0,[]
19979361,蝈蝈,13,2688,1198,1867,129,[],121,0,[]
19979444,文墨,19,2692,1192,1863,126,[],124,0,[]
19979481,冰凌雪儿,15,2660,1205,1826,140,[],112,0,[]
19979490,岗地,11,2624,1179,1800,142,[],104,0,[]
19979731,疯丫头的戒指,19,2649,1188,1879,135,[],113,0,[]
19979836,ranny820,13,2724,1206,1876,129,[],101,0,[]
19980123,随随看海,19,2746,1190,1938,147,[],133,0,[]
19980134,夜行神鱼,16,2602,1201,1712,126,[],140,0,[]
19980542,qq观止,15,2638,1191,1899,106,[],127,0,[]
19980595,newjordan,17,2553,1176,1897,135,[],119,0,[]
19980820,梦剑,18,2575,1182,2781,121,[],133,0,[]
19980843,前田莞雪,19,2714,1181,1948,126,[],124,0,[]
19981316,美美小鱼鱼,16,2658,1187,1882,113,[],111,0,[]
19981361,寒梅,16,2673,1188,1829,128,[],118,1,"[{'liuyan_user_id': '46386901', 'liuyan_time': '2016-04-09 21:17:02'}]"
19982470,瑞查姐,19,2700,1195,1980,117,[],109,0,[]
19982550,瑶瑶f4,17,2632,1204,2005,128,[],119,0,[]
19982610,zlian,18,2713,1196,1902,126,[],140,0,[]
19982706,yuanxjh,10,2727,1197,1755,134,[],111,1,"[{'liuyan_user_id': '59293436', 'liuyan_time': '2016-02-22 20:05:07'}]"
19982721,国安老杨,19,2590,1191,1964,138,[],125,0,[]
19982975,迷恋_好好地,20,2632,1173,2015,101,[],117,0,[]
19983030,海边的山汉,16,2644,1195,1854,120,[],134,0,[]
19983342,天命难违,18,2630,1197,1858,129,[],111,0,[]
19983415,精灵的独步舞,10,2636,1214,1933,108,[],138,0,[]
19983510,魑魅魍魉,20,2609,1203,2115,145,[],126,0,[]
19983936,半柳依湖,13,2651,1177,1976,128,[],115,0,[]
19983963,自倚修行,18,2729,1186,1750,116,[],124,0,[]
19984396,克贝塔,18,2664,1196,1871,120,[],114,0,[]
19984441,机灵的小猪,19,2691,1214,1922,133,[],132,0,[]
19984628,揍你,17,2586,1211,1898,119,[],128,0,[]
19984693,雅雯,17,2615,1202,1983,137,[],121,1,"[{'liuyan_user_id': '316526', 'liuyan_time': '2018-01-29 12:52:18'}]"
19985082,love唐,10,2723,1186,1878,115,[],114,0,[]
19985252,可乐美,16,2548,1201,1835,123,[],119,0,[]
19985339,秋水清然,14,2560,1192,1781,123,[],100,0,[]
19985526,塞浦路斯,17,2611,1192,1817,129,[],121,0,[]
19985534,虫虫世界,12,2594,1191,1952,122,[],118,0,[]
19985540,咱 已忘记,9,2573,1203,1809,122,[],115,0,[]
19985770,xiaojin030,17,2565,1202,1964,133,[],114,0,[]
19985923,梦如,20,2573,1183,1976,103,[],110,0,[]
19986277,雾风寒狼,19,2585,1191,1867,123,[],120,0,[]
19986324,笔笔,18,2547,1191,1844,117,[],137,0,[]
19986620,李宁丽,15,2461,1198,1865,132,[],105,0,[]
19988003,膨胀的大白兔...,17,2578,1185,1808,105,[],123,0,[]
19988052,xusin,19,2606,1185,1760,117,[],114,0,[]
19988074,大帝,17,2482,1185,1916,131,[],112,0,[]
19988105,海怪,17,2546,1183,1836,105,[],137,1,"[{'liuyan_user_id': '93376327', 'liuyan_time': '2017-01-06 20:15:49'}]"
19988335,暴力牛仔熊,12,2496,1193,1863,121,[],135,0,[]
19988537,水中的鱼,11,2535,1181,1801,146,[],134,0,[]
19988724,白衣宝宝,18,2535,1200,1791,131,[],129,1,"[{'liuyan_user_id': '42288466', 'liuyan_time': '2016-02-04 15:24:04'}]"
19988889,柒宝小赖,15,2560,1199,2354,120,[],127,1,"[{'liuyan_user_id': '54089496', 'liuyan_time': '2017-12-01 12:19:29'}]"
19988969,waldtom,20,2476,1190,1717,130,[],129,0,[]
19989190,爱吃的叶子,15,2493,1196,1806,113,[],124,0,[]
19989201,冷月葬花人,17,2563,1189,1902,127,[],132,1,"[{'liuyan_user_id': '19406858', 'liuyan_time': '2016-05-30 20:09:18'}]"
19989218,小不点1107,18,2547,1191,1763,112,[],122,0,[]
19989403,豆腐葱花,20,2521,1199,1815,123,[],114,0,[]
19989703,爱哭的鱼,16,2524,1147,2758,109,[],99,0,[]
19989988,北极下雪88,18,2470,1192,1842,112,[],118,0,[]
19990002,sunearlier,18,2449,1189,1864,122,[],122,0,[]
19990052,ROCKERZ,18,2491,1196,1898,127,[],121,1,"[{'liuyan_user_id': '41681944', 'liuyan_time': '2015-07-20 21:44:59'}]"
19990140,鱼儿飞,18,2467,1191,1765,124,[],112,2,"[{'liuyan_user_id': '63911423', 'liuyan_time': '2017-07-15 11:34:15'}, {'liuyan_user_id': '63911423', 'liuyan_time': '2017-07-15 11:31:57'}]"
19990149,mihu2,16,2548,1186,1766,117,[],131,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-07-04 09:48:42'}]"
19990164,酸甜苦辣咸丫...,16,2566,1183,1785,119,[],109,0,[]
19990211,米嘻嘻笔耳语,16,2410,1194,1768,135,[],126,1,"[{'liuyan_user_id': '65036124', 'liuyan_time': '2018-09-03 21:59:11'}]"
